,CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD,M_LAT,M_LON
265,56,"ROSARIO, CHIHUAHUA",8,CHIHUAHUA,27.27858225,-106.33710610337752
266,57,"SAN FRANCISCO DE BORJA, CHIHUAHUA",8,CHIHUAHUA,27.8913673,-106.71318987822642
267,58,"SAN FRANCISCO DE CONCHOS, CHIHUAHUA",8,CHIHUAHUA,27.5808207,-105.36218992828438
268,59,"SAN FRANCISCO DEL ORO, CHIHUAHUA",8,CHIHUAHUA,26.8646346,-105.847679
269,60,"SANTA BÁRBARA, CHIHUAHUA",8,CHIHUAHUA,26.8031509,-105.8191974
270,61,"SATEVÓ, CHIHUAHUA",8,CHIHUAHUA,27.7591346,-106.15236087475469
271,62,"SAUCILLO, CHIHUAHUA",8,CHIHUAHUA,28.0116294,-105.29187257313964
272,63,"TEMÓSACHIC, CHIHUAHUA",8,CHIHUAHUA,28.77999565,-108.02214029323257
273,64,"EL TULE, CHIHUAHUA",8,CHIHUAHUA,27.01644405,-106.28762225492122
274,65,"URIQUE, CHIHUAHUA",8,CHIHUAHUA,27.219059700000003,-107.98265948722656
275,66,"URUACHI, CHIHUAHUA",8,CHIHUAHUA,27.8353738,-108.48055337310345
276,67,"VALLE DE ZARAGOZA, CHIHUAHUA",8,CHIHUAHUA,27.4807098,-105.8177595485686
277,999,"NO ESPECIFICADO, CHIHUAHUA",8,CHIHUAHUA,,
278,2,"AZCAPOTZALCO, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.4838908,-99.1843937
279,3,"COYOACÁN, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.3498953,-99.1620686
280,4,"CUAJIMALPA DE MORELOS, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.3573152,-99.2996039
281,5,"GUSTAVO A. MADERO, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.4828864,-99.1134823
282,6,"IZTACALCO, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.3957153,-99.0973896
283,7,"IZTAPALAPA, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.3589272,-99.0925574
284,8,"LA MAGDALENA CONTRERAS, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.3049263,-99.241265
285,9,"MILPA ALTA, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.1916095,-99.0233759
286,10,"ÁLVARO OBREGÓN, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.38945,-99.1958041
287,11,"TLÁHUAC, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.2703187,-99.0049124
288,12,"TLALPAN, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.2883998,-99.1670491
289,13,"XOCHIMILCO, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.2633049,-99.1041121
290,14,"BENITO JUÁREZ, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.3719178,-99.1577737
291,15,"CUAUHTÉMOC, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.4326296,-99.1331785
292,16,"MIGUEL HIDALGO, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.407298,-99.1906708
293,17,"VENUSTIANO CARRANZA, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,19.4192049,-99.1136519
294,999,"NO ESPECIFICADO, CIUDAD DE MÉXICO",9,CIUDAD DE MÉXICO,,
295,1,"CANATLÁN, DURANGO",10,DURANGO,24.52973125,-104.97966260460578
296,2,"CANELAS, DURANGO",10,DURANGO,25.07226045,-106.54299973344695
297,3,"CONETO DE COMONFORT, DURANGO",10,DURANGO,25.00806115,-104.74250438800328
298,4,"CUENCAMÉ, DURANGO",10,DURANGO,24.653025,-103.6754894919307
299,5,"DURANGO, DURANGO",10,DURANGO,24.022008,-104.654741
300,6,"GENERAL SIMÓN BOLÍVAR, DURANGO",10,DURANGO,24.836136500000002,-103.24704275388967
301,7,"GÓMEZ PALACIO, DURANGO",10,DURANGO,25.5732473,-103.494779
302,8,"GUADALUPE VICTORIA, DURANGO",10,DURANGO,24.400667249999998,-104.10455773629741
303,9,"GUANACEVÍ, DURANGO",10,DURANGO,26.043518149999997,-106.11439703673153
304,10,"HIDALGO, DURANGO",10,DURANGO,26.04507385,-104.82185659066951
305,11,"INDÉ, DURANGO",10,DURANGO,25.7347073,-104.99286413876348
306,12,"LERDO, DURANGO",10,DURANGO,25.470964950000003,-103.66388219265889
307,13,"MAPIMÍ, DURANGO",10,DURANGO,26.1581255,-104.1410157382739
308,14,"MEZQUITAL, DURANGO",10,DURANGO,23.0567065,-104.5375514865802
309,15,"NAZAS, DURANGO",10,DURANGO,25.2709734,-104.07327282269833
310,16,"NOMBRE DE DIOS, DURANGO",10,DURANGO,23.841220399999997,-104.2203812188504
311,17,"OCAMPO, DURANGO",10,DURANGO,26.45766605,-105.38087231587272
312,18,"EL ORO, DURANGO",10,DURANGO,25.6424393,-105.32430802975435
313,19,"OTÁEZ, DURANGO",10,DURANGO,24.71218845,-105.91786968093132
314,20,"PÁNUCO DE CORONADO, DURANGO",10,DURANGO,24.5059958,-104.36226449193477
315,21,"PEÑÓN BLANCO, DURANGO",10,DURANGO,24.769121249999998,-104.04282452819798
316,22,"POANAS, DURANGO",10,DURANGO,24.03490925,-104.08765135354972
317,23,"PUEBLO NUEVO, DURANGO",10,DURANGO,23.45452425,-105.27768202542907
318,24,"RODEO, DURANGO",10,DURANGO,25.19538265,-104.57847598522164
319,25,"SAN BERNARDO, DURANGO",10,DURANGO,26.18398415,-105.67815358602
320,26,"SAN DIMAS, DURANGO",10,DURANGO,24.115030400000002,-105.74002268790824
321,27,"SAN JUAN DE GUADALUPE, DURANGO",10,DURANGO,24.727609549999997,-102.71180157726687
322,28,"SAN JUAN DEL RÍO, DURANGO",10,DURANGO,24.79468135,-104.44417453564972
323,29,"SAN LUIS DEL CORDERO, DURANGO",10,DURANGO,25.39127275,-104.33451308504382
324,30,"SAN PEDRO DEL GALLO, DURANGO",10,DURANGO,25.640870200000002,-104.41440787860094
325,31,"SANTA CLARA, DURANGO",10,DURANGO,24.4741685,-103.3567259
326,32,"SANTIAGO PAPASQUIARO, DURANGO",10,DURANGO,25.02245415,-105.67208873593049
327,33,"SÚCHIL, DURANGO",10,DURANGO,23.41589405,-104.20501298215197
328,34,"TAMAZULA, DURANGO",10,DURANGO,24.9721953,-106.85429381471428
329,35,"TEPEHUANES, DURANGO",10,DURANGO,25.423600399999998,-106.11124877999438
330,36,"TLAHUALILO, DURANGO",10,DURANGO,26.308393,-103.60373280049153
331,37,"TOPIA, DURANGO",10,DURANGO,25.25088605,-106.55343799545048
332,38,"VICENTE GUERRERO, DURANGO",10,DURANGO,23.72718595,-103.94637253757342
333,39,"NUEVO IDEAL, DURANGO",10,DURANGO,24.83919635,-105.00292493790376
334,999,"NO ESPECIFICADO, DURANGO",10,DURANGO,,
335,1,"ABASOLO, GUANAJUATO",11,GUANAJUATO,20.5375581,-101.54578687631809
336,2,"ACÁMBARO, GUANAJUATO",11,GUANAJUATO,20.0291004,-100.7233311
337,3,"SAN MIGUEL DE ALLENDE, GUANAJUATO",11,GUANAJUATO,20.9142238,-100.743784
338,4,"APASEO EL ALTO, GUANAJUATO",11,GUANAJUATO,20.4562767,-100.621263
339,5,"APASEO EL GRANDE, GUANAJUATO",11,GUANAJUATO,20.591932649999997,-100.59798678636592
340,6,"ATARJEA, GUANAJUATO",11,GUANAJUATO,21.2770425,-99.78149637305557
341,7,"CELAYA, GUANAJUATO",11,GUANAJUATO,20.521788,-100.8140458
342,8,"MANUEL DOBLADO, GUANAJUATO",11,GUANAJUATO,20.6925043,-101.87790117384274
343,9,"COMONFORT, GUANAJUATO",11,GUANAJUATO,20.7199475,-100.761188
344,10,"CORONEO, GUANAJUATO",11,GUANAJUATO,20.1987764,-100.365323
345,11,"CORTAZAR, GUANAJUATO",11,GUANAJUATO,20.4220211,-100.9305672503111
346,12,"CUERÁMARO, GUANAJUATO",11,GUANAJUATO,20.615283,-101.671253391535
347,13,"DOCTOR MORA, GUANAJUATO",11,GUANAJUATO,21.1474058,-100.36827187160686
348,14,"DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL, GUANAJUATO",11,GUANAJUATO,21.1574,-100.934617
349,15,"GUANAJUATO, GUANAJUATO",11,GUANAJUATO,21.0158848,-101.25284
350,16,"HUANÍMARO, GUANAJUATO",11,GUANAJUATO,20.36483925,-101.50368954831566
351,17,"IRAPUATO, GUANAJUATO",11,GUANAJUATO,20.6758761,-101.3521052
352,18,"JARAL DEL PROGRESO, GUANAJUATO",11,GUANAJUATO,20.3716964,-101.065096
353,19,"JERÉCUARO, GUANAJUATO",11,GUANAJUATO,20.1847705,-100.54340149053698
354,20,"LEÓN, GUANAJUATO",11,GUANAJUATO,21.1218598,-101.6825081
355,21,"MOROLEÓN, GUANAJUATO",11,GUANAJUATO,20.1262747,-101.1937248
356,22,"OCAMPO, GUANAJUATO",11,GUANAJUATO,21.6042823,-101.47623930019085
357,23,"PÉNJAMO, GUANAJUATO",11,GUANAJUATO,20.4313763,-101.724118
358,24,"PUEBLO NUEVO, GUANAJUATO",11,GUANAJUATO,20.54810825,-101.3656228324851
359,25,"PURÍSIMA DEL RINCÓN, GUANAJUATO",11,GUANAJUATO,20.9410576,-101.90609861948485
360,26,"ROMITA, GUANAJUATO",11,GUANAJUATO,20.8709695,-101.5177776
361,27,"SALAMANCA, GUANAJUATO",11,GUANAJUATO,20.65232455,-101.16684156787477
362,28,"SALVATIERRA, GUANAJUATO",11,GUANAJUATO,20.192654599999997,-100.86599313440021
363,29,"SAN DIEGO DE LA UNIÓN, GUANAJUATO",11,GUANAJUATO,21.455121,-100.86961581877816
364,30,"SAN FELIPE, GUANAJUATO",11,GUANAJUATO,21.484687299999997,-101.17107352368737
365,31,"SAN FRANCISCO DEL RINCÓN, GUANAJUATO",11,GUANAJUATO,21.0166683,-101.854624
366,32,"SAN JOSÉ ITURBIDE, GUANAJUATO",11,GUANAJUATO,21.0002488,-100.385788
367,33,"SAN LUIS DE LA PAZ, GUANAJUATO",11,GUANAJUATO,21.2970466,-100.516269
368,34,"SANTA CATARINA, GUANAJUATO",11,GUANAJUATO,21.14133975,-100.07092969188477
369,35,"SANTA CRUZ DE JUVENTINO ROSAS, GUANAJUATO",11,GUANAJUATO,20.683126299999998,-100.95907251460483
370,36,"SANTIAGO MARAVATÍO, GUANAJUATO",11,GUANAJUATO,20.15733745,-100.97637281685564
371,37,"SILAO DE LA VICTORIA, GUANAJUATO",11,GUANAJUATO,20.943727,-101.427043
372,38,"TARANDACUAO, GUANAJUATO",11,GUANAJUATO,20.0011341,-100.5187451
373,39,"TARIMORO, GUANAJUATO",11,GUANAJUATO,20.29292005,-100.75400735931134
374,40,"TIERRA BLANCA, GUANAJUATO",11,GUANAJUATO,21.03871825,-100.13511219581386
375,41,"URIANGATO, GUANAJUATO",11,GUANAJUATO,20.117735,-101.13804770804822
376,42,"VALLE DE SANTIAGO, GUANAJUATO",11,GUANAJUATO,20.3916556,-101.193665
377,43,"VICTORIA, GUANAJUATO",11,GUANAJUATO,21.3863845,-100.23889529508688
378,44,"VILLAGRÁN, GUANAJUATO",11,GUANAJUATO,20.546408300000003,-100.99406980849488
379,45,"XICHÚ, GUANAJUATO",11,GUANAJUATO,21.35981835,-99.98056661618651
380,46,"YURIRIA, GUANAJUATO",11,GUANAJUATO,20.16649235,-101.31713413180964
381,999,"NO ESPECIFICADO, GUANAJUATO",11,GUANAJUATO,,
382,1,"ACAPULCO DE JUÁREZ, GUERRERO",12,GUERRERO,16.8680495,-99.8940182
383,2,"AHUACUOTZINGO, GUERRERO",12,GUERRERO,17.77008235,-98.96596978502367
384,3,"AJUCHITLÁN DEL PROGRESO, GUERRERO",12,GUERRERO,17.93149665,-100.61632521737542
385,4,"ALCOZAUCA DE GUERRERO, GUERRERO",12,GUERRERO,17.3679178,-98.38221698519494
386,5,"ALPOYECA, GUERRERO",12,GUERRERO,17.63390365,-98.50855197721945
387,6,"APAXTLA, GUERRERO",12,GUERRERO,18.09377215,-99.99358831510199
388,7,"ARCELIA, GUERRERO",12,GUERRERO,18.2536993,-100.1939066628462
389,8,"ATENANGO DEL RÍO, GUERRERO",12,GUERRERO,18.135281300000003,-99.03374098328723
390,9,"ATLAMAJALCINGO DEL MONTE, GUERRERO",12,GUERRERO,17.26074655,-98.58235292987067
391,10,"ATLIXTAC, GUERRERO",12,GUERRERO,17.4748351,-98.84110808905092
392,11,"ATOYAC DE ÁLVAREZ, GUERRERO",12,GUERRERO,17.31055885,-100.34256978331763
393,12,"AYUTLA DE LOS LIBRES, GUERRERO",12,GUERRERO,16.9720814,-99.09784832521748
394,13,"AZOYÚ, GUERRERO",12,GUERRERO,16.654981149999998,-98.5792265818848
395,14,"BENITO JUÁREZ, GUERRERO",12,GUERRERO,17.0856181,-100.42700339285557
396,15,"BUENAVISTA DE CUÉLLAR, GUERRERO",12,GUERRERO,18.4689982,-99.42537691258133
397,16,"COAHUAYUTLA DE JOSÉ MARÍA IZAZAGA, GUERRERO",12,GUERRERO,18.294255200000002,-101.66342714324938
398,17,"COCULA, GUERRERO",12,GUERRERO,18.1398235,-99.72263122119733
399,18,"COPALA, GUERRERO",12,GUERRERO,16.62487905,-98.94076965547193
400,19,"COPALILLO, GUERRERO",12,GUERRERO,17.981182750000002,-99.04752388425358
401,20,"COPANATOYAC, GUERRERO",12,GUERRERO,17.43807765,-98.70284665198817
402,21,"COYUCA DE BENÍTEZ, GUERRERO",12,GUERRERO,17.178222599999998,-100.02586113890833
403,22,"COYUCA DE CATALÁN, GUERRERO",12,GUERRERO,18.09092175,-101.03368347036337
404,23,"CUAJINICUILAPA, GUERRERO",12,GUERRERO,16.4772101,-98.64352059545587
405,24,"CUALÁC, GUERRERO",12,GUERRERO,17.73504775,-98.66154013648611
406,25,"CUAUTEPEC, GUERRERO",12,GUERRERO,16.7200699,-98.97330471864838
407,26,"CUETZALA DEL PROGRESO, GUERRERO",12,GUERRERO,18.107168899999998,-99.83211292032672
408,27,"CUTZAMALA DE PINZÓN, GUERRERO",12,GUERRERO,18.642337150000003,-100.62333387057134
409,28,"CHILAPA DE ÁLVAREZ, GUERRERO",12,GUERRERO,17.490553050000003,-99.13221163769286
410,29,"CHILPANCINGO DE LOS BRAVO, GUERRERO",12,GUERRERO,17.5542149,-99.5048416
411,30,"FLORENCIO VILLARREAL, GUERRERO",12,GUERRERO,16.693818450000002,-99.14192842352418
412,31,"GENERAL CANUTO A. NERI, GUERRERO",12,GUERRERO,18.4437705,-100.11971488988968
413,32,"GENERAL HELIODORO CASTILLO, GUERRERO",12,GUERRERO,17.720101200000002,-100.02321410273586
414,33,"HUAMUXTITLÁN, GUERRERO",12,GUERRERO,17.8032605,-98.5630139
415,34,"HUITZUCO DE LOS FIGUEROA, GUERRERO",12,GUERRERO,18.1914905,-99.28203198205284
416,35,"IGUALA DE LA INDEPENDENCIA, GUERRERO",12,GUERRERO,18.3466358,-99.5376944
417,36,"IGUALAPA, GUERRERO",12,GUERRERO,16.78083585,-98.46468065392222
418,37,"IXCATEOPAN DE CUAUHTÉMOC, GUERRERO",12,GUERRERO,18.5016281,-99.7916304
419,38,"ZIHUATANEJO DE AZUETA, GUERRERO",12,GUERRERO,17.80789995,-101.49695243500551
420,39,"JUAN R. ESCUDERO, GUERRERO",12,GUERRERO,17.136843849999998,-99.38293391840892
421,40,"LEONARDO BRAVO, GUERRERO",12,GUERRERO,17.63028535,-99.78129677273267
422,41,"MALINALTEPEC, GUERRERO",12,GUERRERO,17.1843338,-98.69017348672634
423,42,"MÁRTIR DE CUILAPAN, GUERRERO",12,GUERRERO,17.80786475,-99.31666424124984
424,43,"METLATÓNOC, GUERRERO",12,GUERRERO,17.12395955,-98.5581126896661
425,44,"MOCHITLÁN, GUERRERO",12,GUERRERO,17.3430207,-99.38967715884392
426,45,"OLINALÁ, GUERRERO",12,GUERRERO,17.8825839,-98.77469098824297
427,46,"OMETEPEC, GUERRERO",12,GUERRERO,16.6859286,-98.4046212
428,47,"PEDRO ASCENCIO ALQUISIRAS, GUERRERO",12,GUERRERO,18.526486650000002,-99.88128318620626
429,48,"PETATLÁN, GUERRERO",12,GUERRERO,17.632954050000002,-101.13350943646564
430,49,"PILCAYA, GUERRERO",12,GUERRERO,18.71573305,-99.6239009015562
431,50,"PUNGARABATO, GUERRERO",12,GUERRERO,18.3438023,-100.61207476207012
432,51,"QUECHULTENANGO, GUERRERO",12,GUERRERO,17.32013155,-99.16929480714356
433,52,"SAN LUIS ACATLÁN, GUERRERO",12,GUERRERO,16.870085449999998,-98.72220741144672
434,53,"SAN MARCOS, GUERRERO",12,GUERRERO,16.85734375,-99.39034185147702
435,54,"SAN MIGUEL TOTOLAPAN, GUERRERO",12,GUERRERO,17.84712415,-100.3194368126851
436,55,"TAXCO DE ALARCÓN, GUERRERO",12,GUERRERO,18.5565446,-99.6052838
437,56,"TECOANAPA, GUERRERO",12,GUERRERO,16.970650499999998,-99.2831355010266
438,57,"TÉCPAN DE GALEANA, GUERRERO",12,GUERRERO,17.40108345,-100.75056193100053
439,58,"TELOLOAPAN, GUERRERO",12,GUERRERO,18.367239,-99.8705229
440,59,"TEPECOACUILCO DE TRUJANO, GUERRERO",12,GUERRERO,18.1244427,-99.45632714284163
441,60,"TETIPAC, GUERRERO",12,GUERRERO,18.658806300000002,-99.7003996737105
442,61,"TIXTLA DE GUERRERO, GUERRERO",12,GUERRERO,17.5677746,-99.3995548
443,62,"TLACOACHISTLAHUACA, GUERRERO",12,GUERRERO,16.97491,-98.27106898443995
444,63,"TLACOAPA, GUERRERO",12,GUERRERO,17.2622145,-98.7481706
445,64,"TLALCHAPA, GUERRERO",12,GUERRERO,18.46120625,-100.44192389941321
446,65,"TLALIXTAQUILLA DE MALDONADO, GUERRERO",12,GUERRERO,17.5681584,-98.37825219092244
447,66,"TLAPA DE COMONFORT, GUERRERO",12,GUERRERO,17.52712915,-98.585537556745
448,67,"TLAPEHUALA, GUERRERO",12,GUERRERO,18.2767505,-100.44312594330307
449,68,"LA UNIÓN DE ISIDORO MONTES DE OCA, GUERRERO",12,GUERRERO,18.009114500000003,-101.91053329391146
450,69,"XALPATLÁHUAC, GUERRERO",12,GUERRERO,17.42855845,-98.48245486694938
451,70,"XOCHIHUEHUETLÁN, GUERRERO",12,GUERRERO,17.89253835,-98.47863568008495
452,71,"XOCHISTLAHUACA, GUERRERO",12,GUERRERO,16.8816948,-98.11622982891382
453,72,"ZAPOTITLÁN TABLAS, GUERRERO",12,GUERRERO,17.3216859,-98.8173480325392
454,73,"ZIRÁNDARO, GUERRERO",12,GUERRERO,18.32842225,-101.20359922590029
455,74,"ZITLALA, GUERRERO",12,GUERRERO,17.74751355,-99.18679018809155
456,75,"EDUARDO NERI, GUERRERO",12,GUERRERO,17.8141179,-99.60904896377349
457,76,"ACATEPEC, GUERRERO",12,GUERRERO,17.17742145,-99.05498299710325
458,77,"MARQUELIA, GUERRERO",12,GUERRERO,16.6238335,-98.8006565328715
459,78,"COCHOAPA EL GRANDE, GUERRERO",12,GUERRERO,17.12293855,-98.42017607183382
460,79,"JOSÉ JOAQUÍN DE HERRERA, GUERRERO",12,GUERRERO,17.4405398,-98.99316926295455
461,80,"JUCHITÁN, GUERRERO",12,GUERRERO,16.627222,-98.636667
462,81,"ILIATENCO, GUERRERO",12,GUERRERO,17.05153635,-98.64077743345293
463,999,"NO ESPECIFICADO, GUERRERO",12,GUERRERO,,
464,1,"ACATLÁN, HIDALGO",13,HIDALGO,20.2049603,-98.4187992879219
465,2,"ACAXOCHITLÁN, HIDALGO",13,HIDALGO,20.16489915,-98.2017623808804
466,3,"ACTOPAN, HIDALGO",13,HIDALGO,20.30887855,-98.87565980207685
467,4,"AGUA BLANCA DE ITURBIDE, HIDALGO",13,HIDALGO,20.36551565,-98.37229985408284
468,5,"AJACUBA, HIDALGO",13,HIDALGO,20.106711750000002,-99.07076097941487
469,6,"ALFAJAYUCAN, HIDALGO",13,HIDALGO,20.410277,-99.40315343558592
470,7,"ALMOLOYA, HIDALGO",13,HIDALGO,19.7381962,-98.31577840284032
471,8,"APAN, HIDALGO",13,HIDALGO,19.73175865,-98.4815105416542
472,9,"EL ARENAL, HIDALGO",13,HIDALGO,20.225280599999998,-98.88036526375323
473,10,"ATITALAQUIA, HIDALGO",13,HIDALGO,20.0597395,-99.21328819731298
474,11,"ATLAPEXCO, HIDALGO",13,HIDALGO,21.020746850000002,-98.37752830623523
475,12,"ATOTONILCO EL GRANDE, HIDALGO",13,HIDALGO,20.34092025,-98.67144380133985
476,13,"ATOTONILCO DE TULA, HIDALGO",13,HIDALGO,19.96030475,-99.23686124427782
477,14,"CALNALI, HIDALGO",13,HIDALGO,20.9043387,-98.53353934009313
478,15,"CARDONAL, HIDALGO",13,HIDALGO,20.5963575,-99.04993745949028
479,16,"CUAUTEPEC DE HINOJOSA, HIDALGO",13,HIDALGO,20.0369628,-98.3121155
480,17,"CHAPANTONGO, HIDALGO",13,HIDALGO,20.24410965,-99.51946103534804
481,18,"CHAPULHUACÁN, HIDALGO",13,HIDALGO,21.126319199999998,-98.95211915598165
482,19,"CHILCUAUTLA, HIDALGO",13,HIDALGO,20.32782685,-99.26152977428853
483,20,"ELOXOCHITLÁN, HIDALGO",13,HIDALGO,20.74254985,-98.86659587099489
484,21,"EMILIANO ZAPATA, HIDALGO",13,HIDALGO,19.6636226,-98.57762013339831
485,22,"EPAZOYUCAN, HIDALGO",13,HIDALGO,20.0378996,-98.64945430582401
486,23,"FRANCISCO I. MADERO, HIDALGO",13,HIDALGO,20.241296249999998,-99.06835918040034
487,24,"HUASCA DE OCAMPO, HIDALGO",13,HIDALGO,20.223154899999997,-98.5552467331717
488,25,"HUAUTLA, HIDALGO",13,HIDALGO,21.039296,-98.238174174052
489,26,"HUAZALINGO, HIDALGO",13,HIDALGO,20.9941595,-98.48689111384644
490,27,"HUEHUETLA, HIDALGO",13,HIDALGO,20.53185465,-98.03336205634136
491,28,"HUEJUTLA DE REYES, HIDALGO",13,HIDALGO,21.14338025,-98.3883786710258
492,29,"HUICHAPAN, HIDALGO",13,HIDALGO,20.3905629,-99.68216421440637
493,30,"IXMIQUILPAN, HIDALGO",13,HIDALGO,20.481944,-99.218056
494,31,"JACALA DE LEDEZMA, HIDALGO",13,HIDALGO,20.9650349,-99.15222237333333
495,32,"JALTOCÁN, HIDALGO",13,HIDALGO,21.1537998,-98.52631784172397
496,33,"JUÁREZ HIDALGO, HIDALGO",13,HIDALGO,20.835897250000002,-98.83512475355937
497,34,"LOLOTLA, HIDALGO",13,HIDALGO,21.00852615,-98.73134195311155
498,35,"METEPEC, HIDALGO",13,HIDALGO,20.258695799999998,-98.34469729514626
499,36,"SAN AGUSTÍN METZQUITITLÁN, HIDALGO",13,HIDALGO,20.520776650000002,-98.61769219906317
500,37,"METZTITLÁN, HIDALGO",13,HIDALGO,20.5646523,-98.82910318850998
501,38,"MINERAL DEL CHICO, HIDALGO",13,HIDALGO,20.22059745,-98.74535301455492
502,39,"MINERAL DEL MONTE, HIDALGO",13,HIDALGO,20.1476938,-98.67433098175292
503,40,"LA MISIÓN, HIDALGO",13,HIDALGO,21.06583665,-99.06866794618468
504,41,"MIXQUIAHUALA DE JUÁREZ, HIDALGO",13,HIDALGO,20.233502950000002,-99.15614225149776
505,42,"MOLANGO DE ESCAMILLA, HIDALGO",13,HIDALGO,20.84851975,-98.76264375530057
506,43,"NICOLÁS FLORES, HIDALGO",13,HIDALGO,20.79460845,-99.16853145984626
507,44,"NOPALA DE VILLAGRÁN, HIDALGO",13,HIDALGO,20.232851750000002,-99.6747169091359
508,45,"OMITLÁN DE JUÁREZ, HIDALGO",13,HIDALGO,20.183878149999998,-98.63821184714655
509,46,"SAN FELIPE ORIZATLÁN, HIDALGO",13,HIDALGO,21.246097499999998,-98.55909022435655
510,47,"PACULA, HIDALGO",13,HIDALGO,21.00287785,-99.31349424890756
511,48,"PACHUCA DE SOTO, HIDALGO",13,HIDALGO,20.1165413,-98.7413535
512,49,"PISAFLORES, HIDALGO",13,HIDALGO,21.2312006,-98.99163972054117
513,50,"PROGRESO DE OBREGÓN, HIDALGO",13,HIDALGO,20.30448025,-99.18089096245455
514,51,"MINERAL DE LA REFORMA, HIDALGO",13,HIDALGO,20.06063885,-98.73057242363191
515,52,"SAN AGUSTÍN TLAXIACA, HIDALGO",13,HIDALGO,20.076172,-98.93349928785757
516,53,"SAN BARTOLO TUTOTEPEC, HIDALGO",13,HIDALGO,20.469418949999998,-98.19597841960754
517,54,"SAN SALVADOR, HIDALGO",13,HIDALGO,20.2958034,-99.03533043032449
518,55,"SANTIAGO DE ANAYA, HIDALGO",13,HIDALGO,20.42843995,-98.97643035326945
519,56,"SANTIAGO TULANTEPEC DE LUGO GUERRERO, HIDALGO",13,HIDALGO,20.03481165,-98.3845327970109
520,57,"SINGUILUCAN, HIDALGO",13,HIDALGO,19.997552149999997,-98.49123735956599
521,58,"TASQUILLO, HIDALGO",13,HIDALGO,20.530744499999997,-99.36756242821545
522,59,"TECOZAUTLA, HIDALGO",13,HIDALGO,20.5396985,-99.6526085293211
523,60,"TENANGO DE DORIA, HIDALGO",13,HIDALGO,20.336632950000002,-98.21005534850977
524,61,"TEPEAPULCO, HIDALGO",13,HIDALGO,19.806301050000002,-98.50600450340094
525,62,"TEPEHUACÁN DE GUERRERO, HIDALGO",13,HIDALGO,21.0693871,-98.86028844432818
526,63,"TEPEJI DEL RÍO DE OCAMPO, HIDALGO",13,HIDALGO,19.893682650000002,-99.34871815266254
527,64,"TEPETITLÁN, HIDALGO",13,HIDALGO,20.18878255,-99.40107809955471
528,65,"TETEPANGO, HIDALGO",13,HIDALGO,20.109307649999998,-99.15846553532597
529,66,"VILLA DE TEZONTEPEC, HIDALGO",13,HIDALGO,19.9143587,-98.80032767789963
530,67,"TEZONTEPEC DE ALDAMA, HIDALGO",13,HIDALGO,20.17395565,-99.28868967948678
531,68,"TIANGUISTENGO, HIDALGO",13,HIDALGO,20.781368049999998,-98.51965695253676
532,69,"TIZAYUCA, HIDALGO",13,HIDALGO,19.85257935,-98.95927027557966
533,70,"TLAHUELILPAN, HIDALGO",13,HIDALGO,20.130514249999997,-99.20371877991363
534,71,"TLAHUILTEPA, HIDALGO",13,HIDALGO,20.83279905,-98.96250286444919
535,72,"TLANALAPA, HIDALGO",13,HIDALGO,19.828548249999997,-98.61253777483918
536,73,"TLANCHINOL, HIDALGO",13,HIDALGO,21.0447667,-98.63485070371769
537,74,"TLAXCOAPAN, HIDALGO",13,HIDALGO,20.097502650000003,-99.23306962708496
538,75,"TOLCAYUCA, HIDALGO",13,HIDALGO,19.96496105,-98.9301894350651
539,76,"TULA DE ALLENDE, HIDALGO",13,HIDALGO,20.048948699999997,-99.37295616011426
540,77,"TULANCINGO DE BRAVO, HIDALGO",13,HIDALGO,20.0839585,-98.3635381
541,78,"XOCHIATIPAN, HIDALGO",13,HIDALGO,20.8632432,-98.30302101395836
542,79,"XOCHICOATLÁN, HIDALGO",13,HIDALGO,20.7892954,-98.638833701697
543,80,"YAHUALICA, HIDALGO",13,HIDALGO,20.91988685,-98.36733035636749
544,81,"ZACUALTIPÁN DE ÁNGELES, HIDALGO",13,HIDALGO,20.652038400000002,-98.59530565536147
545,82,"ZAPOTLÁN DE JUÁREZ, HIDALGO",13,HIDALGO,19.988115,-98.8434491190049
546,83,"ZEMPOALA, HIDALGO",13,HIDALGO,19.92594405,-98.64334991998203
